﻿COUNTRY,YEAR,SPECIMEN,PATHOGEN,GENDER,ORIGIN,AGEGROUP,ANTIBIOTIC,RESISTANT,INTERMEDIATE,NONSUSCEPTIBLE,SUSCEPTIBLE,UNKNOWN_NO_AST,UNKNOWN_NO_BREAKPOINTS,BATCHID
JPN,2017,URINE,KLEPNE,F,CO,01<04,IPM,0,1,0,105,20,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,05<14,IPM,0,0,0,120,12,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,15<24,IPM,0,0,0,170,15,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,25<34,IPM,0,0,0,232,33,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,35<44,IPM,0,0,0,372,61,4,DS1
JPN,2017,URINE,KLEPNE,F,CO,45<54,IPM,0,2,0,724,76,3,DS1
JPN,2017,URINE,KLEPNE,F,CO,55<64,IPM,0,1,0,1108,99,5,DS1
JPN,2017,URINE,KLEPNE,F,CO,65<74,IPM,0,7,0,2987,274,31,DS1
JPN,2017,URINE,KLEPNE,F,CO,75<84,IPM,3,14,0,5932,573,60,DS1
JPN,2017,URINE,KLEPNE,F,CO,85<,IPM,1,21,0,6861,597,98,DS1
JPN,2017,URINE,KLEPNE,F,HO,<1,IPM,1,0,0,227,22,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,01<04,IPM,1,1,0,106,18,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,05<14,IPM,1,1,0,81,14,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,15<24,IPM,0,1,0,96,7,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,25<34,IPM,0,0,0,132,15,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,35<44,IPM,1,0,0,269,29,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,45<54,IPM,2,1,0,606,45,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,55<64,IPM,2,6,0,1065,100,4,DS1
JPN,2017,URINE,KLEPNE,F,HO,65<74,IPM,1,10,0,2874,307,14,DS1
JPN,2017,URINE,KLEPNE,F,HO,75<84,IPM,7,16,0,6314,713,36,DS1
JPN,2017,URINE,KLEPNE,F,HO,85<,IPM,8,24,0,8173,1015,56,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,MEM,0,0,0,390,0,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,MEM,0,0,0,79,0,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,MEM,0,0,0,60,0,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,15<24,MEM,0,0,0,80,2,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,25<34,MEM,0,0,0,86,0,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,35<44,MEM,0,0,0,141,0,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,45<54,MEM,0,1,0,356,3,5,DS1
JPN,2017,URINE,KLEPNE,M,CO,55<64,MEM,0,0,0,776,0,3,DS1
JPN,2017,URINE,KLEPNE,M,CO,65<74,MEM,3,3,0,2515,0,16,DS1
JPN,2017,URINE,KLEPNE,M,CO,75<84,MEM,1,1,0,3749,0,25,DS1
JPN,2017,URINE,KLEPNE,M,CO,85<,MEM,2,0,0,2109,0,14,DS1
JPN,2017,URINE,KLEPNE,M,HO,<1,MEM,2,0,0,241,3,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,01<04,MEM,2,1,0,101,5,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,05<14,MEM,2,2,0,65,1,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,15<24,MEM,3,0,0,87,2,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,25<34,MEM,1,1,0,99,3,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,35<44,MEM,1,1,0,167,0,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,45<54,MEM,2,1,0,430,0,2,DS1
JPN,2017,URINE,KLEPNE,M,HO,55<64,MEM,3,3,0,1000,0,5,DS1
JPN,2017,URINE,KLEPNE,M,HO,65<74,MEM,8,2,1,2645,0,13,DS1
JPN,2017,URINE,KLEPNE,M,HO,75<84,MEM,20,1,0,3895,0,14,DS1
JPN,2017,URINE,KLEPNE,M,HO,85<,MEM,6,1,0,2400,0,18,DS1
JPN,2017,URINE,KLEPNE,F,CO,<1,MEM,0,1,0,349,0,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,01<04,MEM,1,1,0,124,0,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,05<14,MEM,1,0,0,131,0,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,15<24,MEM,0,0,0,185,0,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,25<34,MEM,0,0,0,260,5,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,35<44,MEM,0,0,0,425,8,4,DS1
JPN,2017,URINE,KLEPNE,F,CO,45<54,MEM,0,1,0,797,4,3,DS1
JPN,2017,URINE,KLEPNE,F,CO,55<64,MEM,1,0,0,1207,1,4,DS1
JPN,2017,URINE,KLEPNE,F,CO,65<74,MEM,1,0,0,3254,15,29,DS1
JPN,2017,URINE,KLEPNE,F,CO,75<84,MEM,3,1,0,6503,19,56,DS1
JPN,2017,URINE,KLEPNE,F,CO,85<,MEM,3,0,0,7482,0,93,DS1
JPN,2017,URINE,KLEPNE,F,HO,<1,MEM,1,1,0,248,0,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,01<04,MEM,4,1,0,121,0,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,05<14,MEM,3,2,0,92,0,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,15<24,MEM,2,1,0,101,0,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,25<34,MEM,1,0,0,143,3,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,35<44,MEM,2,1,0,296,0,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,45<54,MEM,3,0,0,651,0,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,55<64,MEM,4,0,0,1166,3,4,DS1
JPN,2017,URINE,KLEPNE,F,HO,65<74,MEM,2,1,0,3189,0,14,DS1
JPN,2017,URINE,KLEPNE,F,HO,75<84,MEM,15,4,0,7032,0,35,DS1
JPN,2017,URINE,KLEPNE,F,HO,85<,MEM,19,4,0,9201,0,52,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,DOR,0,0,0,0,368,24,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,DOR,0,0,0,0,77,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,DOR,0,0,0,0,52,8,DS1
JPN,2017,URINE,KLEPNE,M,CO,15<24,DOR,0,0,0,0,76,6,DS1
JPN,2017,URINE,KLEPNE,M,CO,25<34,DOR,0,0,0,0,83,3,DS1
JPN,2017,URINE,KLEPNE,M,CO,35<44,DOR,0,0,0,0,133,8,DS1
JPN,2017,URINE,KLEPNE,M,CO,45<54,DOR,0,0,0,0,337,28,DS1
JPN,2017,URINE,KLEPNE,M,CO,55<64,DOR,0,0,0,0,728,51,DS1
JPN,2017,URINE,KLEPNE,M,CO,65<74,DOR,0,0,0,0,2372,165,DS1
JPN,2017,URINE,KLEPNE,M,CO,75<84,DOR,0,0,0,0,3534,242,DS1
JPN,2017,URINE,KLEPNE,M,CO,85<,DOR,0,0,0,0,1990,135,DS1
JPN,2017,URINE,KLEPNE,M,HO,<1,DOR,0,0,0,0,229,17,DS1
JPN,2017,URINE,KLEPNE,M,HO,01<04,DOR,0,0,0,0,104,5,DS1
JPN,2017,URINE,KLEPNE,M,HO,05<14,DOR,0,0,0,0,68,3,DS1
JPN,2017,URINE,KLEPNE,M,HO,15<24,DOR,0,0,0,0,87,5,DS1
JPN,2017,URINE,KLEPNE,M,HO,25<34,DOR,0,0,0,0,97,7,DS1
JPN,2017,URINE,KLEPNE,M,HO,35<44,DOR,0,0,0,0,162,7,DS1
JPN,2017,URINE,KLEPNE,M,HO,45<54,DOR,0,0,0,0,403,32,DS1
JPN,2017,URINE,KLEPNE,M,HO,55<64,DOR,0,0,0,0,938,73,DS1
JPN,2017,URINE,KLEPNE,M,HO,65<74,DOR,0,0,0,0,2514,155,DS1
JPN,2017,URINE,KLEPNE,M,HO,75<84,DOR,0,0,0,0,3667,263,DS1
JPN,2017,URINE,KLEPNE,M,HO,85<,DOR,0,0,0,0,2268,157,DS1
JPN,2017,URINE,KLEPNE,F,CO,<1,DOR,0,0,0,0,338,13,DS1
JPN,2017,URINE,KLEPNE,F,CO,01<04,DOR,0,0,0,0,122,6,DS1
JPN,2017,URINE,KLEPNE,F,CO,05<14,DOR,0,0,0,0,125,8,DS1
JPN,2017,URINE,KLEPNE,F,CO,15<24,DOR,0,0,0,0,177,10,DS1
JPN,2017,URINE,KLEPNE,F,CO,25<34,DOR,0,0,0,0,244,21,DS1
JPN,2017,URINE,KLEPNE,F,CO,35<44,DOR,0,0,0,0,403,34,DS1
JPN,2017,URINE,KLEPNE,F,CO,45<54,DOR,0,0,0,0,761,44,DS1
JPN,2017,URINE,KLEPNE,F,CO,55<64,DOR,0,0,0,0,1133,80,DS1
JPN,2017,URINE,KLEPNE,F,CO,65<74,DOR,0,0,0,0,3087,212,DS1
JPN,2017,URINE,KLEPNE,F,CO,75<84,DOR,0,0,0,0,6223,359,DS1
JPN,2017,URINE,KLEPNE,F,CO,85<,DOR,0,0,0,0,7189,389,DS1
JPN,2017,URINE,KLEPNE,F,HO,<1,DOR,0,0,0,0,236,15,DS1
JPN,2017,URINE,KLEPNE,F,HO,01<04,DOR,0,0,0,0,115,11,DS1
JPN,2017,URINE,KLEPNE,F,HO,05<14,DOR,0,0,0,0,92,6,DS1
JPN,2017,URINE,KLEPNE,F,HO,15<24,DOR,0,0,0,0,97,7,DS1
JPN,2017,URINE,KLEPNE,F,HO,25<34,DOR,0,0,0,0,135,14,DS1
JPN,2017,URINE,KLEPNE,F,HO,35<44,DOR,0,0,0,0,269,31,DS1
JPN,2017,URINE,KLEPNE,F,HO,45<54,DOR,0,0,0,0,596,60,DS1
JPN,2017,URINE,KLEPNE,F,HO,55<64,DOR,0,0,0,0,1082,95,DS1
JPN,2017,URINE,KLEPNE,F,HO,65<74,DOR,0,0,0,0,2964,242,DS1
JPN,2017,URINE,KLEPNE,F,HO,75<84,DOR,0,0,0,0,6639,447,DS1
JPN,2017,URINE,KLEPNE,F,HO,85<,DOR,0,0,0,0,8764,512,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,CTX,17,0,0,294,75,6,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,CTX,6,0,0,53,18,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,CTX,11,1,0,42,6,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,15<24,CTX,8,0,0,58,15,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,25<34,CTX,8,0,0,55,22,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,35<44,CTX,11,1,1,97,30,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,45<54,CTX,27,1,0,250,81,6,DS1
JPN,2017,URINE,KLEPNE,M,CO,55<64,CTX,40,0,0,560,175,4,DS1
JPN,2017,URINE,KLEPNE,M,CO,65<74,CTX,142,6,0,1832,537,20,DS1
JPN,2017,URINE,KLEPNE,M,CO,75<84,CTX,209,7,1,2682,841,36,DS1
JPN,2017,URINE,KLEPNE,M,CO,85<,CTX,128,5,1,1468,502,21,DS1
JPN,2017,URINE,KLEPNE,M,HO,<1,CTX,18,3,0,183,38,4,DS1
JPN,2017,URINE,KLEPNE,M,HO,01<04,CTX,16,1,0,73,18,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,05<14,CTX,24,1,0,33,12,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,15<24,CTX,10,1,0,60,21,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,25<34,CTX,7,0,0,64,31,2,DS1
JPN,2017,URINE,KLEPNE,M,HO,35<44,CTX,19,2,1,109,36,2,DS1
JPN,2017,URINE,KLEPNE,M,HO,45<54,CTX,49,1,0,271,112,2,DS1
JPN,2017,URINE,KLEPNE,M,HO,55<64,CTX,103,6,0,647,246,9,DS1
JPN,2017,URINE,KLEPNE,M,HO,65<74,CTX,249,5,3,1677,712,23,DS1
JPN,2017,URINE,KLEPNE,M,HO,75<84,CTX,338,3,5,2489,1070,25,DS1
JPN,2017,URINE,KLEPNE,M,HO,85<,CTX,201,7,2,1465,730,20,DS1
JPN,2017,URINE,KLEPNE,F,CO,<1,CTX,7,0,0,276,64,4,DS1
JPN,2017,URINE,KLEPNE,F,CO,01<04,CTX,7,0,0,87,31,3,DS1
JPN,2017,URINE,KLEPNE,F,CO,05<14,CTX,11,1,0,102,17,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,15<24,CTX,17,0,0,127,41,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,25<34,CTX,13,0,0,193,59,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,35<44,CTX,18,1,0,287,125,6,DS1
JPN,2017,URINE,KLEPNE,F,CO,45<54,CTX,27,1,1,554,214,8,DS1
JPN,2017,URINE,KLEPNE,F,CO,55<64,CTX,53,1,0,867,285,7,DS1
JPN,2017,URINE,KLEPNE,F,CO,65<74,CTX,112,9,1,2376,761,40,DS1
JPN,2017,URINE,KLEPNE,F,CO,75<84,CTX,285,12,2,4739,1472,72,DS1
JPN,2017,URINE,KLEPNE,F,CO,85<,CTX,289,10,4,5568,1604,103,DS1
JPN,2017,URINE,KLEPNE,F,HO,<1,CTX,13,0,0,186,50,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,01<04,CTX,17,1,0,81,26,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,05<14,CTX,20,0,0,61,13,4,DS1
JPN,2017,URINE,KLEPNE,F,HO,15<24,CTX,15,0,0,67,21,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,25<34,CTX,13,0,1,101,33,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,35<44,CTX,33,0,1,190,72,4,DS1
JPN,2017,URINE,KLEPNE,F,HO,45<54,CTX,59,1,0,442,146,8,DS1
JPN,2017,URINE,KLEPNE,F,HO,55<64,CTX,82,3,0,790,292,10,DS1
JPN,2017,URINE,KLEPNE,F,HO,65<74,CTX,193,10,3,2147,827,26,DS1
JPN,2017,URINE,KLEPNE,F,HO,75<84,CTX,474,10,10,4638,1889,65,DS1
JPN,2017,URINE,KLEPNE,F,HO,85<,CTX,516,16,20,6092,2560,72,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,CRO,9,0,0,267,115,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,CRO,6,0,0,46,27,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,CRO,9,0,0,28,23,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,15<24,CRO,6,0,0,47,29,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,25<34,CRO,6,0,0,58,22,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,35<44,CRO,9,0,1,86,45,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,45<54,CRO,28,0,0,219,117,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,55<64,CRO,43,1,0,523,211,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,65<74,CRO,122,6,0,1710,694,5,DS1
JPN,2017,URINE,KLEPNE,M,CO,75<84,CRO,192,9,1,2579,987,8,DS1
JPN,2017,URINE,KLEPNE,M,CO,85<,CRO,115,2,0,1457,548,3,DS1
JPN,2017,URINE,KLEPNE,M,HO,<1,CRO,13,1,0,148,84,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,01<04,CRO,17,0,0,57,35,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,05<14,CRO,19,0,0,30,22,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,15<24,CRO,7,1,0,58,26,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,25<34,CRO,8,1,0,62,33,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,35<44,CRO,16,0,1,108,44,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,45<54,CRO,57,3,0,251,124,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,55<64,CRO,92,5,0,621,291,2,DS1
JPN,2017,URINE,KLEPNE,M,HO,65<74,CRO,247,10,1,1706,700,5,DS1
JPN,2017,URINE,KLEPNE,M,HO,75<84,CRO,376,4,1,2499,1045,5,DS1
JPN,2017,URINE,KLEPNE,M,HO,85<,CRO,226,12,0,1562,621,4,DS1
JPN,2017,URINE,KLEPNE,F,CO,<1,CRO,7,3,0,222,118,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,01<04,CRO,8,0,0,82,38,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,05<14,CRO,5,0,0,76,52,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,15<24,CRO,13,0,0,128,46,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,25<34,CRO,15,1,0,174,75,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,35<44,CRO,16,0,0,311,109,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,45<54,CRO,27,1,1,548,226,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,55<64,CRO,36,1,0,848,325,3,DS1
JPN,2017,URINE,KLEPNE,F,CO,65<74,CRO,105,1,0,2318,872,3,DS1
JPN,2017,URINE,KLEPNE,F,CO,75<84,CRO,247,11,0,4518,1799,7,DS1
JPN,2017,URINE,KLEPNE,F,CO,85<,CRO,286,13,1,5141,2133,4,DS1
JPN,2017,URINE,KLEPNE,F,HO,<1,CRO,13,2,0,158,77,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,01<04,CRO,23,0,0,63,39,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,05<14,CRO,18,0,0,51,29,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,15<24,CRO,7,0,0,69,28,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,25<34,CRO,12,1,1,93,41,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,35<44,CRO,31,0,0,179,89,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,45<54,CRO,55,1,0,417,179,4,DS1
JPN,2017,URINE,KLEPNE,F,HO,55<64,CRO,81,6,0,790,295,5,DS1
JPN,2017,URINE,KLEPNE,F,HO,65<74,CRO,205,4,2,2152,836,7,DS1
JPN,2017,URINE,KLEPNE,F,HO,75<84,CRO,479,11,3,4747,1837,9,DS1
JPN,2017,URINE,KLEPNE,F,HO,85<,CRO,572,13,6,6327,2349,9,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,CAZ,6,2,0,370,12,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,CAZ,8,2,0,67,2,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,CAZ,7,2,0,51,0,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,15<24,CAZ,3,0,0,75,3,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,25<34,CAZ,5,1,0,78,1,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,35<44,CAZ,7,2,0,132,0,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,45<54,CAZ,13,6,0,331,10,5,DS1
JPN,2017,URINE,KLEPNE,M,CO,55<64,CAZ,21,10,0,730,10,8,DS1
JPN,2017,URINE,KLEPNE,M,CO,65<74,CAZ,81,16,0,2376,42,22,DS1
JPN,2017,URINE,KLEPNE,M,CO,75<84,CAZ,136,25,0,3520,55,40,DS1
JPN,2017,URINE,KLEPNE,M,CO,85<,CAZ,74,17,0,1981,29,24,DS1
JPN,2017,URINE,KLEPNE,M,HO,<1,CAZ,15,5,0,225,0,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,01<04,CAZ,18,5,0,86,0,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,05<14,CAZ,18,2,0,50,0,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,15<24,CAZ,6,0,0,82,4,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,25<34,CAZ,10,1,0,89,4,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,35<44,CAZ,11,2,0,148,8,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,45<54,CAZ,34,11,0,381,7,2,DS1
JPN,2017,URINE,KLEPNE,M,HO,55<64,CAZ,74,20,0,892,16,9,DS1
JPN,2017,URINE,KLEPNE,M,HO,65<74,CAZ,181,37,0,2363,67,21,DS1
JPN,2017,URINE,KLEPNE,M,HO,75<84,CAZ,275,55,0,3485,96,19,DS1
JPN,2017,URINE,KLEPNE,M,HO,85<,CAZ,152,29,0,2109,110,25,DS1
JPN,2017,URINE,KLEPNE,F,CO,<1,CAZ,6,2,0,325,14,4,DS1
JPN,2017,URINE,KLEPNE,F,CO,01<04,CAZ,4,1,0,110,11,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,05<14,CAZ,6,2,0,121,3,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,15<24,CAZ,11,1,0,165,7,3,DS1
JPN,2017,URINE,KLEPNE,F,CO,25<34,CAZ,6,4,0,242,11,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,35<44,CAZ,7,2,0,398,24,6,DS1
JPN,2017,URINE,KLEPNE,F,CO,45<54,CAZ,17,4,0,754,22,8,DS1
JPN,2017,URINE,KLEPNE,F,CO,55<64,CAZ,26,6,0,1153,21,7,DS1
JPN,2017,URINE,KLEPNE,F,CO,65<74,CAZ,48,19,0,3127,66,39,DS1
JPN,2017,URINE,KLEPNE,F,CO,75<84,CAZ,138,45,0,6203,118,78,DS1
JPN,2017,URINE,KLEPNE,F,CO,85<,CAZ,175,36,0,7147,104,116,DS1
JPN,2017,URINE,KLEPNE,F,HO,<1,CAZ,6,4,0,236,4,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,01<04,CAZ,14,4,0,102,6,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,05<14,CAZ,14,3,0,79,1,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,15<24,CAZ,9,3,0,91,0,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,25<34,CAZ,11,4,0,131,0,3,DS1
JPN,2017,URINE,KLEPNE,F,HO,35<44,CAZ,19,3,0,268,7,3,DS1
JPN,2017,URINE,KLEPNE,F,HO,45<54,CAZ,39,8,0,600,5,4,DS1
JPN,2017,URINE,KLEPNE,F,HO,55<64,CAZ,66,15,0,1086,0,10,DS1
JPN,2017,URINE,KLEPNE,F,HO,65<74,CAZ,129,40,0,2934,78,25,DS1
JPN,2017,URINE,KLEPNE,F,HO,75<84,CAZ,289,86,0,6484,176,51,DS1
JPN,2017,URINE,KLEPNE,F,HO,85<,CAZ,395,72,0,8366,381,62,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,FEP,6,2,0,358,26,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,FEP,6,2,0,60,11,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,FEP,9,0,0,50,1,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,15<24,FEP,3,2,0,73,4,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,25<34,FEP,6,0,0,69,11,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,35<44,FEP,6,1,0,114,20,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,45<54,FEP,15,2,0,305,42,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,55<64,FEP,23,5,1,666,84,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,65<74,FEP,82,19,0,2173,262,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,75<84,FEP,139,24,1,3245,365,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,85<,FEP,81,7,0,1822,214,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,<1,FEP,10,5,0,210,21,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,01<04,FEP,15,2,0,82,10,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,05<14,FEP,14,3,0,51,3,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,15<24,FEP,4,1,0,72,15,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,25<34,FEP,7,0,0,81,16,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,35<44,FEP,11,2,1,141,14,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,45<54,FEP,33,8,0,338,56,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,55<64,FEP,70,7,0,836,98,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,65<74,FEP,189,31,1,2200,248,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,75<84,FEP,263,30,1,3206,429,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,85<,FEP,155,21,0,1972,277,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,<1,FEP,7,2,0,307,35,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,01<04,FEP,8,1,0,107,12,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,05<14,FEP,4,2,0,122,5,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,15<24,FEP,9,1,0,154,23,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,25<34,FEP,8,2,0,222,33,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,35<44,FEP,9,1,1,376,50,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,45<54,FEP,16,3,1,678,106,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,55<64,FEP,29,2,0,1041,141,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,65<74,FEP,65,12,1,2847,373,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,75<84,FEP,163,31,2,5673,712,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,85<,FEP,169,24,1,6535,847,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,<1,FEP,9,1,0,208,33,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,01<04,FEP,11,2,0,100,13,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,05<14,FEP,15,2,0,72,9,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,15<24,FEP,7,2,0,87,8,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,25<34,FEP,8,1,1,120,19,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,35<44,FEP,23,0,1,252,24,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,45<54,FEP,42,8,0,535,71,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,55<64,FEP,64,8,0,1004,101,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,65<74,FEP,139,24,2,2749,291,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,75<84,FEP,314,61,6,5919,785,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,85<,FEP,395,41,5,7801,1033,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,COL,0,0,0,0,390,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,COL,0,0,0,0,79,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,COL,0,0,0,0,57,3,DS1
JPN,2017,URINE,KLEPNE,M,CO,15<24,COL,0,0,0,0,81,1,DS1
JPN,2017,URINE,KLEPNE,M,CO,25<34,COL,0,0,0,0,82,4,DS1
JPN,2017,URINE,KLEPNE,M,CO,35<44,COL,0,0,0,0,141,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,45<54,COL,0,0,0,0,361,4,DS1
